2025,262.75,1800,0.045,0.005,0,-0.026,-0.022,0.042,0.046,-0.002,0.028,0.031,-0.042,0.009,-0.006,-0.01,0.005,0.387,0.526,0.535,-0.281,0.941,0.014,29.91,24.36,29.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.77083,1830,0.034,-0.002,0.001,-0.082,-0.075,0.036,0.041,0,-0.005,-0.011,0.02,0.005,-0.002,0,0.002,0.702,0.664,0.392,-0.455,0.641,0.019,28.5,22.33,30.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.79167,1900,0.041,0.007,0,-0.102,-0.087,0.01,0.035,0.001,-0.014,-0.012,0.012,0.004,-0.001,0.006,0,0.702,0.593,0.224,-0.266,0.979,0.028,26.49,19.86,30.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.8125,1930,0.051,-0.001,-0.001,-0.106,-0.081,0.02,0.033,0.001,0.042,0.037,0.024,0.002,0.004,0.007,0.001,0.716,0.589,0.302,-0.057,0.679,0.018,25.11,18.46,30.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.83333,2000,0.059,-0.002,0,-0.14,-0.123,0.019,0.042,0,0.013,0.011,0.007,0.008,-0.003,0.006,0,0.838,0.722,0.216,-0.546,0.983,0.036,26.1,19.53,29.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.85417,2030,0.042,-0.004,-0.001,-0.074,-0.057,0.038,0.029,-0.001,0.016,0.007,-0.017,0.005,0.001,0.007,-0.001,0.623,0.514,0.297,0.009,0.665,0.002,25.42,18.77,29.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.875,2100,0.043,-0.006,-0.002,-0.045,-0.039,0.017,0.049,-0.001,0.039,0.033,-0.009,0.009,-0.007,0.003,0,0.666,0.539,0.229,-0.117,0.933,0.002,25.34,18.65,28.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.89583,2130,0.042,0.001,-0.001,-0.069,-0.062,-0.004,0.029,0,0.035,0.028,0.003,0.007,-0.003,0.006,0,0.825,0.717,0.169,-0.146,0.685,0.005,24.64,17.99,28.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.91667,2200,0.053,0.008,0,-0.037,-0.028,0.001,0.047,-0.001,0.008,0.002,-0.001,0.014,-0.015,-0.001,-0.001,0.69,0.547,0.102,-0.156,0.686,0.003,24.78,18.19,28.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.9375,2230,0.073,0.009,-0.001,-0.09,-0.089,-0.009,0.058,-0.002,0.007,-0.001,-0.003,0.014,-0.012,-0.002,-0.001,0.752,0.646,0.088,-0.523,0.939,0.01,24.67,18.18,27.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.95833,2300,0.046,0.01,0.001,-0.076,-0.069,0.005,0.035,0,-0.021,-0.02,-0.001,0.008,-0.007,0.001,0,0.653,0.544,0.098,-0.324,0.831,0.004,23.92,17.38,27.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262.97917,2330,0.035,0.001,-0.001,-0.022,-0.029,0.008,0.027,-0.001,-0.009,-0.007,0.001,0.007,-0.003,0.002,0,0.377,0.301,0.082,-0.19,0.761,-0.012,23.72,17.09,27.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,263,0,0.04,0.011,-0.003,-0.014,-0.015,0.002,0.034,-0.004,0.002,-0.004,0.001,0.01,-0.005,0.001,-0.001,0.332,0.295,0.061,-0.17,0.718,-0.009,23.72,17.19,27.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,263.02083,30,0.051,0.005,-0.004,-0.009,-0.017,-0.001,0.063,0.001,0.009,0.003,-0.001,0.014,-0.008,-0.001,-0.001,0.334,0.272,0.05,-0.4,0.81,0.001,23.59,17.14,27.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,263.04167,100,0.051,0.001,0,-0.024,-0.029,-0.003,0.04,0,0.01,0.006,-0.003,0.009,-0.004,0,0,0.37,0.321,0.056,-0.279,0.712,0.003,23.22,16.75,26.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,263.0625,130,0.061,0.007,-0.004,-0.017,-0.016,0.001,0.039,-0.003,-0.006,-0.004,-0.001,0.011,-0.007,-0.002,0,0.293,0.242,0.046,-0.11,0.719,-0.016,22.97,16.51,26.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,263.08333,200,0.043,0.013,-0.001,-0.006,0.001,0.001,0.048,-0.001,0.002,0.002,-0.001,0.011,-0.003,0,0,0.222,0.198,0.042,-0.039,0.721,-0.011,22.96,16.54,26.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,263.10417,230,0.047,-0.01,-0.002,-0.003,0.004,0.001,0.055,-0.003,0.003,-0.002,0,0.009,-0.003,-0.001,0,0.228,0.194,0.037,-0.008,0.739,0,22.68,16.25,26.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
