Time(UTC),uu,uv,uw,uTs,uTc1,uH2O,vv,vw,vTs,vTc1,vH2O,ww,wTs,wTc1,wH2O,TsTs,Tc1Tc1,H2OH2O,u,v,w,Ts,Tc1,H2O,Uyp,WDy,WDyWDy,wgwg,wguy,wgTc2,uywg,uyTc2,Tc2Tc2,wg,Uy,Tc2,wdir_Y
2024-09-21 10:30:00,0.545,-0.072,0.006,0.032,-0.14,0.109,0.401,-0.011,-0.031,-0.046,-0.046,0.091,0.043,0.049,0.078,0.097969,0.199809,0.369664,-0.051,1.563,-0.06,25.76,20.93,26.09,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 11:00:00,0.483,-0.058,0.019,0.043,-0.177,0.12,0.361,-0.033,-0.076,-0.187,-0.157,0.072,0.049,0.057,0.101,0.151321,0.477481,0.654481,-0.073,1.744,-0.026,26.64,22.28,26.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 11:30:00,0.511,-0.056,-0.01,0.033,-0.174,0.108,0.354,-0.047,-0.068,-0.049,-0.144,0.085,0.051,0.061,0.112,0.147456,0.315844,0.762129,0.187,1.688,-0.006,27.48,22.78,26.72,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 12:00:00,0.808,-0.101,0.002,-0.001,-0.25,0.033,0.685,-0.053,-0.1,-0.058,-0.215,0.111,0.039,0.046,0.102,0.100489,0.289444,0.603729,0.246,2.252,-0.059,27.97,23.38,26.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 12:30:00,0.504,-0.036,0.0,-0.008,-0.167,0.001,0.451,-0.035,-0.058,-0.098,-0.138,0.103,0.032,0.075,0.087,0.065536,0.594441,0.501264,-0.208,2.356,-0.079,28.4,24.17,25.99,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 13:00:00,0.855,-0.247,-0.002,0.01,-0.2,0.032,0.674,-0.049,-0.048,-0.053,-0.143,0.127,0.029,0.072,0.102,0.051529,0.488601,0.627264,0.004,2.585,-0.069,28.72,24.37,24.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 13:30:00,0.513,0.035,-0.025,-0.017,-0.192,-0.029,0.46,-0.056,-0.047,-0.137,-0.165,0.106,0.024,0.054,0.101,0.038809,0.248004,0.652864,0.617,2.138,-0.072,28.95,24.31,24.6,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 14:00:00,0.519,-0.092,-0.019,-0.009,-0.171,-0.025,0.605,-0.053,-0.051,-0.031,-0.219,0.08,0.02,0.028,0.094,0.032041,0.158404,0.731025,0.826,1.938,-0.035,29.02,24.31,24.49,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 14:30:00,0.33,-0.046,-0.011,-0.009,-0.125,-0.033,0.319,-0.05,-0.015,-0.011,-0.12,0.086,0.011,0.02,0.089,0.011881,0.1156,0.550564,0.735,1.885,-0.038,29.07,24.31,24.28,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 15:00:00,0.292,-0.027,-0.005,-0.005,-0.137,0.002,0.292,-0.01,-0.009,-0.027,-0.124,0.06,0.004,0.018,0.066,0.007225,0.184041,0.648025,0.437,1.522,-0.05,29.2,24.51,24.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 15:30:00,0.15,0.011,-0.01,-0.005,-0.079,-0.039,0.157,-0.02,0.004,-0.02,-0.126,0.035,-0.001,0.009,0.06,0.005776,0.0841,0.646416,0.549,1.304,-0.031,29.2,24.28,24.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 16:00:00,0.128,-0.001,-0.003,0.009,-0.003,-0.045,0.122,-0.009,0.007,-0.006,-0.025,0.037,-0.006,-0.005,0.031,0.0225,0.033856,0.386884,0.986,0.61,-0.016,28.86,23.71,24.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 16:30:00,0.034,0.004,-0.002,-0.005,-0.019,0.002,0.039,-0.003,0.01,0.005,-0.044,0.01,-0.003,0.0,0.012,0.029584,0.052441,0.465124,0.379,0.626,-0.012,28.65,23.34,25.64,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 17:00:00,0.034,-0.005,0.0,-0.014,-0.028,0.021,0.045,-0.005,0.017,0.013,-0.035,0.012,-0.007,-0.003,0.011,0.065536,0.093025,0.2025,0.161,0.8,-0.023,28.2,22.6,25.41,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 17:30:00,0.007,-0.002,0.0,-0.005,-0.006,-0.001,0.004,0.0,0.007,0.007,-0.001,0.001,-0.001,-0.001,0.001,0.074529,0.077841,0.175561,0.245,0.325,0.001,25.71,19.52,27.45,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 18:00:00,0.006,-0.001,0.0,0.002,0.009,-0.004,0.007,0.0,0.002,0.001,-0.003,0.001,0.0,0.001,0.0,0.046225,0.073984,0.243049,0.132,0.207,-0.007,24.31,17.8,27.68,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 18:30:00,0.022,0.002,0.003,0.019,0.019,0.003,0.018,-0.001,0.015,0.013,-0.002,0.006,-0.001,0.005,0.002,0.321489,0.222784,0.085849,0.178,0.546,0.0,23.65,17.19,27.6,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 19:00:00,0.032,0.002,0.001,0.005,0.007,0.01,0.021,-0.001,0.034,0.026,-0.006,0.008,-0.002,0.004,0.0,0.665856,0.467856,0.060516,0.225,0.68,-0.011,24.0,17.67,26.84,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 19:30:00,0.043,-0.001,0.004,-0.043,-0.027,0.023,0.029,-0.002,0.019,0.016,-0.004,0.012,-0.008,0.0,0.001,0.524176,0.339889,0.047524,0.11,0.691,-0.008,23.92,17.51,26.69,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 20:00:00,0.059,-0.008,0.001,-0.015,-0.001,0.015,0.034,-0.001,0.043,0.034,-0.008,0.012,0.003,0.008,-0.001,0.485809,0.312481,0.027556,0.104,0.674,-0.002,23.54,17.13,26.57,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 20:30:00,0.041,-0.002,0.004,-0.016,-0.003,0.012,0.031,-0.001,0.024,0.015,-0.002,0.014,-0.01,-0.003,0.001,0.3136,0.1936,0.014161,0.095,0.728,-0.005,23.31,16.95,26.32,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 21:00:00,0.021,-0.001,0.001,0.039,0.03,0.003,0.018,-0.001,0.028,0.023,-0.001,0.005,0.002,0.007,-0.001,0.443556,0.242064,0.014641,0.244,0.314,0.009,21.77,15.44,26.45,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 21:30:00,0.077,0.002,0.003,-0.024,-0.018,0.01,0.053,-0.003,0.024,0.024,-0.006,0.022,-0.005,0.001,0.0,0.4225,0.258064,0.023409,-0.161,0.62,-0.027,22.55,16.18,26.13,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 22:00:00,0.059,-0.01,0.002,-0.02,-0.003,0.009,0.066,-0.002,0.021,0.012,-0.004,0.016,-0.002,0.001,0.001,0.257049,0.152881,0.009025,-0.006,0.977,-0.014,22.67,16.3,25.93,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 22:30:00,0.063,-0.004,0.005,-0.034,-0.024,0.012,0.04,-0.001,0.004,0.003,-0.001,0.014,-0.012,-0.006,0.001,0.209764,0.110224,0.010201,0.022,0.87,-0.01,22.14,15.77,25.95,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 23:00:00,0.038,-0.004,0.003,-0.029,-0.014,0.004,0.037,-0.002,0.003,0.001,-0.001,0.012,-0.006,-0.001,0.001,0.128881,0.0676,0.005184,0.096,0.785,-0.008,21.9,15.55,25.85,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-21 23:30:00,0.032,-0.003,0.001,-0.02,-0.01,0.01,0.02,-0.001,0.003,0.0,0.0,0.009,-0.002,0.003,0.001,0.379456,0.192721,0.016641,0.37,0.641,0.01,21.16,14.88,25.84,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 00:00:00,0.043,-0.002,0.003,-0.021,-0.008,0.012,0.026,-0.001,0.013,0.009,-0.003,0.011,-0.006,0.0,0.001,0.235225,0.113569,0.017424,0.296,0.875,0.002,20.98,14.72,25.79,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 00:30:00,0.052,-0.002,0.006,-0.033,-0.014,0.003,0.042,-0.004,0.009,0.006,0.0,0.015,-0.01,-0.006,-0.001,0.113569,0.053824,0.003844,0.175,0.891,-0.002,21.08,14.81,25.55,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 01:00:00,0.069,-0.003,0.006,-0.01,0.006,0.01,0.048,-0.003,0.019,0.012,0.005,0.019,-0.005,0.0,0.0,0.177241,0.077284,0.011664,0.227,0.867,0.006,20.78,14.54,25.49,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 01:30:00,0.024,0.001,0.003,0.003,0.009,0.008,0.02,-0.001,0.018,0.014,0.005,0.007,-0.004,-0.003,-0.001,0.085849,0.042849,0.01,0.448,0.842,0.007,20.36,14.17,25.6,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 02:00:00,0.008,0.005,0.0,0.018,0.016,0.017,0.012,0.0,0.028,0.024,0.022,0.002,-0.001,-0.001,0.0,0.143641,0.101761,0.1296,0.309,0.473,0.013,18.87,12.71,23.97,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 02:30:00,0.013,0.005,-0.001,0.026,0.021,0.018,0.014,-0.001,0.035,0.027,-0.006,0.004,-0.003,-0.003,-0.007,0.259081,0.152881,0.755161,0.453,0.667,0.031,18.84,12.53,14.67,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 03:00:00,0.019,0.006,0.0,0.014,0.011,0.003,0.022,-0.002,0.031,0.023,0.008,0.004,-0.003,-0.003,-0.001,0.143641,0.077284,0.2025,0.239,0.36,0.003,18.55,12.2,2.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 03:30:00,0.033,-0.003,0.002,-0.028,-0.008,0.005,0.032,-0.001,0.018,0.01,0.016,0.01,-0.007,-0.004,0.008,0.166464,0.058564,0.923521,-0.068,0.748,0.005,19.34,12.73,-0.385,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 04:00:00,0.041,-0.003,0.0,-0.02,-0.006,0.164,0.046,-0.002,0.041,0.031,-0.001,0.01,-0.004,-0.002,-0.003,0.118336,0.061009,1.129969,0.178,0.458,0.002,19.36,13.04,22.97,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 04:30:00,0.027,0.008,0.0,0.027,0.023,-0.004,0.021,-0.001,0.024,0.017,-0.002,0.005,-0.002,-0.001,-0.004,0.137641,0.069696,0.072361,0.192,0.177,0.001,18.47,12.17,23.31,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 05:00:00,0.02,0.008,0.001,0.016,0.013,0.004,0.019,-0.001,0.021,0.014,0.008,0.004,-0.002,-0.001,-0.011,0.059049,0.031684,0.358801,0.125,0.069,-0.005,18.37,12.03,19.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 05:30:00,0.029,-0.008,0.001,0.006,0.001,-0.055,0.023,-0.001,0.023,0.016,0.05,0.003,-0.002,-0.001,-0.004,0.075625,0.033856,0.2809,0.122,0.001,0.006,18.55,12.15,10.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 06:00:00,0.042,-0.005,0.001,-0.022,-0.009,0.018,0.027,-0.002,0.006,0.004,0.043,0.008,-0.004,-0.002,-0.005,0.065025,0.021025,0.7569,0.181,0.864,-0.005,19.23,12.84,21.8,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 06:30:00,0.053,-0.014,0.001,-0.027,-0.015,-0.004,0.032,-0.002,0.012,0.005,0.002,0.011,-0.003,-0.001,-0.001,0.048841,0.017424,0.004761,0.176,0.812,-0.011,19.53,13.4,25.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 07:00:00,0.065,-0.006,0.003,-0.013,-0.031,0.003,0.061,-0.004,0.012,0.01,-0.01,0.018,-0.004,0.003,0.004,0.024025,0.056644,0.011881,-0.042,1.117,-0.004,20.07,14.59,25.53,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 07:30:00,0.177,-0.024,0.001,0.0,-0.067,-0.004,0.095,-0.01,0.005,0.021,-0.027,0.027,0.003,0.007,0.017,0.021609,0.119716,0.114921,0.177,0.899,-0.01,21.23,15.77,26.1,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 08:00:00,0.188,-0.03,-0.002,0.011,-0.09,0.0,0.166,-0.012,-0.013,0.018,-0.035,0.042,0.008,0.016,0.024,0.013689,0.203401,0.103684,0.004,1.405,-0.043,22.53,17.31,26.36,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 08:30:00,0.135,-0.052,0.002,0.007,-0.026,0.025,0.151,-0.013,-0.014,0.016,-0.05,0.031,0.005,0.005,0.019,0.007056,0.080656,0.091204,-0.134,1.178,-0.019,23.21,17.66,26.62,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 09:00:00,0.185,-0.019,0.001,0.008,-0.051,0.033,0.145,-0.016,-0.027,0.034,-0.056,0.045,0.023,0.024,0.046,0.047089,0.350464,0.195364,-0.249,1.416,-0.047,23.87,18.79,26.8,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 09:30:00,0.143,-0.021,-0.002,-0.007,-0.02,0.01,0.148,-0.015,-0.006,0.027,-0.03,0.042,0.01,0.022,0.033,0.026896,0.229441,0.166464,-0.31,1.596,-0.063,24.81,19.62,26.92,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 10:00:00,0.165,-0.015,-0.001,0.001,0.005,0.013,0.203,-0.016,-0.014,0.037,-0.06,0.051,0.011,0.018,0.04,0.017956,0.195364,0.179776,-0.379,1.791,-0.055,25.6,20.53,26.74,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 10:30:00,0.219,-0.028,-0.005,0.009,-0.107,0.02,0.182,-0.022,-0.042,0.01,-0.107,0.053,0.036,0.037,0.078,0.081796,0.276676,0.466489,0.143,1.494,-0.018,26.54,21.45,26.98,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 11:00:00,0.499,0.043,-0.014,-0.015,-0.115,-0.047,0.325,-0.045,-0.04,-0.04,-0.119,0.092,0.03,0.031,0.089,0.055696,0.119716,0.499849,0.821,2.011,-0.04,27.46,22.23,26.41,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 11:30:00,0.278,-0.113,-0.007,0.012,-0.083,0.066,0.226,-0.011,-0.021,0.038,-0.114,0.059,0.01,0.015,0.053,0.013924,0.082944,0.407044,0.399,1.442,-0.024,27.56,22.15,26.5,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 12:00:00,0.42,-0.039,-0.016,0.012,-0.189,0.049,0.419,-0.037,-0.066,-0.011,-0.148,0.094,0.042,0.046,0.097,0.110224,0.670761,0.6241,-0.084,2.201,-0.061,28.13,23.79,25.96,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 12:30:00,0.357,-0.001,-0.019,-0.011,-0.127,0.001,0.273,-0.023,-0.04,-0.057,-0.136,0.073,0.029,0.033,0.098,0.0625,0.209764,0.736164,0.61,1.41,-0.025,28.72,23.78,26.03,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 13:00:00,0.416,-0.088,-0.009,-0.008,-0.13,-0.051,0.504,-0.038,-0.029,-0.039,-0.149,0.07,0.011,0.02,0.073,0.026569,0.146689,0.586756,0.596,1.84,-0.041,28.69,23.61,26.04,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 13:30:00,0.583,-0.118,-0.022,0.001,-0.124,0.073,0.381,-0.019,-0.008,0.0,-0.107,0.085,0.006,0.015,0.073,0.011236,0.190969,0.483025,0.248,2.075,-0.033,28.84,23.74,26.29,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 14:00:00,0.212,-0.008,-0.009,-0.001,-0.022,-0.003,0.209,-0.022,0.035,0.039,-0.117,0.049,-0.014,-0.011,0.041,0.0289,0.046225,0.294849,0.334,1.439,-0.029,28.54,22.78,26.26,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 14:30:00,0.079,0.004,-0.002,0.0,-0.021,-0.004,0.072,-0.007,0.012,0.012,-0.049,0.02,-0.005,-0.003,0.024,0.016129,0.038809,0.279841,0.296,1.076,-0.028,28.45,22.6,26.38,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 15:00:00,0.031,0.008,-0.003,0.002,-0.006,-0.02,0.033,-0.005,0.009,0.007,-0.05,0.011,-0.003,0.0,0.013,0.014884,0.025281,0.385641,0.22,0.821,-0.027,28.27,22.28,26.93,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 15:30:00,0.016,-0.008,0.001,-0.01,-0.02,0.064,0.015,-0.001,0.01,0.017,-0.079,0.002,-0.001,0.0,0.01,0.017956,0.052441,1.032256,0.167,0.31,-0.004,27.71,21.37,30.27,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 16:00:00,0.02,-0.008,-0.001,-0.027,-0.032,0.063,0.018,-0.001,0.022,0.023,-0.068,0.002,-0.001,0.003,0.003,0.075076,0.110224,1.026169,0.172,0.438,-0.005,26.85,20.49,30.14,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 16:30:00,0.02,-0.009,0.001,-0.015,-0.016,-0.016,0.017,-0.001,0.014,0.014,-0.012,0.002,0.0,0.001,-0.004,0.042849,0.053824,0.616225,0.355,0.42,-0.007,26.46,20.16,29.55,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 17:00:00,0.021,-0.005,0.001,-0.01,-0.007,0.016,0.01,-0.001,0.003,0.004,0.002,0.002,-0.001,0.001,0.001,0.033856,0.039204,0.351649,0.196,0.115,-0.004,26.08,19.72,30.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 17:30:00,0.004,0.002,0.0,-0.003,-0.002,0.007,0.008,0.0,0.003,0.002,0.012,0.001,0.001,0.001,0.0,0.027889,0.030276,0.127449,0.062,0.456,-0.008,25.49,19.07,29.35,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 18:00:00,0.017,-0.004,0.0,0.0,0.003,-0.002,0.007,-0.001,0.001,0.0,0.002,0.001,0.0,0.001,0.0,0.014161,0.006241,0.013689,0.211,0.16,-0.008,24.5,18.0,29.5,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 18:30:00,0.004,0.003,0.0,0.003,0.002,-0.001,0.012,0.0,0.007,0.006,0.005,0.001,0.001,0.001,0.0,0.018225,0.008649,0.012996,0.224,0.268,-0.003,24.14,17.69,29.12,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 19:00:00,0.008,0.002,0.001,0.006,0.011,-0.008,0.009,0.001,0.003,0.006,0.001,0.002,0.0,0.003,-0.001,0.103041,0.105625,0.072361,0.3,0.664,0.007,24.45,17.94,28.62,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 19:30:00,0.048,-0.004,0.001,0.01,0.013,-0.008,0.029,-0.001,-0.003,0.0,0.0,0.002,0.0,0.001,-0.001,0.061504,0.021316,0.027225,0.197,0.183,-0.001,23.94,17.47,28.34,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 20:00:00,0.016,-0.001,0.0,0.008,0.003,0.001,0.019,-0.001,0.014,0.007,0.0,0.001,0.002,0.003,-0.001,0.073984,0.031329,0.013924,0.176,0.45,-0.006,23.64,17.19,28.84,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 20:30:00,0.007,-0.003,0.0,-0.001,-0.001,0.0,0.013,0.0,0.01,0.007,0.001,0.001,0.0,0.001,0.0,0.036864,0.021609,0.013924,0.218,0.373,0.0,23.34,16.87,28.64,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 21:00:00,0.016,0.003,0.0,0.005,0.009,0.016,0.016,0.0,0.018,0.01,0.004,0.002,0.001,0.003,0.0,0.159201,0.062001,0.075625,0.172,0.764,0.008,23.61,17.12,28.15,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 21:30:00,0.017,0.005,0.0,0.023,0.016,0.006,0.014,0.0,0.038,0.027,0.003,0.002,-0.002,0.001,0.001,0.261121,0.142129,0.039601,0.327,0.71,0.007,23.56,17.2,27.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 22:00:00,0.011,0.0,0.0,0.007,0.005,0.002,0.025,-0.001,0.03,0.021,0.017,0.002,0.0,0.0,-0.001,0.099856,0.038809,0.019321,0.242,0.398,0.003,22.59,16.18,27.81,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 22:30:00,0.007,0.0,0.0,0.0,0.001,0.001,0.005,0.0,0.003,0.003,0.002,0.0,0.0,0.0,0.0,0.010404,0.007056,0.005476,0.13,0.098,0.002,22.51,16.07,28.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 23:00:00,0.003,0.0,0.0,0.001,0.0,-0.001,0.005,0.0,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,0.008649,0.002401,0.004761,0.161,0.256,0.003,22.64,16.14,27.94,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-22 23:30:00,0.013,-0.007,0.0,0.008,0.006,0.002,0.024,-0.001,0.0,0.003,0.003,0.001,0.0,0.0,-0.001,0.030276,0.014161,0.013456,0.315,0.243,0.014,22.25,15.87,27.61,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 00:00:00,0.011,0.007,0.0,0.006,0.005,0.002,0.011,0.0,0.005,0.003,0.002,0.001,0.001,0.001,0.0,0.0256,0.011881,0.007921,0.157,0.4,0.004,22.25,15.79,27.6,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 00:30:00,0.021,-0.002,0.001,0.014,0.015,0.012,0.02,-0.001,0.018,0.01,0.007,0.003,-0.001,0.001,0.0,0.083521,0.038025,0.024964,0.453,0.484,0.021,22.05,15.7,27.34,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 01:00:00,0.029,-0.01,0.0,-0.008,-0.005,-0.002,0.012,0.0,0.014,0.009,0.005,0.001,0.0,0.0,0.0,0.044521,0.017424,0.006241,0.276,0.284,0.0,21.67,15.28,27.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 01:30:00,0.037,-0.001,-0.002,-0.027,-0.009,-0.001,0.023,-0.001,0.034,0.018,0.007,0.004,0.0,0.001,0.0,0.169744,0.050176,0.015376,0.153,0.659,0.007,21.78,15.26,26.75,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 02:00:00,0.042,-0.003,-0.003,-0.002,0.001,-0.001,0.039,-0.002,0.022,0.012,-0.003,0.008,-0.004,-0.002,0.0,0.068644,0.018769,0.004761,0.407,0.524,-0.015,21.74,15.37,26.59,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 02:30:00,0.051,-0.003,-0.004,0.001,0.006,-0.001,0.033,0.0,0.006,0.004,0.0,0.011,-0.005,-0.003,-0.001,0.038025,0.015876,0.002209,0.248,0.8,-0.025,21.97,15.64,26.66,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 03:00:00,0.034,0.002,-0.003,0.0,0.002,-0.002,0.045,-0.001,0.017,0.012,-0.002,0.011,-0.003,-0.001,0.0,0.026896,0.010609,0.001296,0.238,0.669,-0.021,21.89,15.56,26.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 03:30:00,0.071,-0.003,-0.005,0.0,0.005,-0.003,0.072,-0.003,0.025,0.019,-0.003,0.016,-0.005,-0.002,0.0,0.050176,0.022801,0.0016,0.138,0.893,-0.003,22.03,15.71,26.65,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 04:00:00,0.081,-0.012,-0.006,0.008,0.008,-0.003,0.066,-0.002,0.002,0.002,0.001,0.023,-0.007,-0.003,0.001,0.029584,0.011881,0.000961,0.509,0.751,-0.021,22.13,15.84,26.65,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 04:30:00,0.066,0.005,-0.009,0.009,0.008,-0.003,0.049,-0.001,0.003,0.002,0.001,0.018,-0.006,-0.003,0.001,0.018769,0.007056,0.001024,0.483,0.606,-0.011,22.13,15.85,26.68,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 05:00:00,0.071,-0.001,-0.007,0.009,0.008,-0.002,0.06,-0.002,0.006,0.007,-0.001,0.023,-0.005,-0.003,0.001,0.022801,0.011236,0.001089,0.486,0.85,-0.033,22.25,15.97,26.6,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 05:30:00,0.095,-0.003,-0.007,0.005,0.005,-0.001,0.073,-0.007,0.013,0.009,-0.002,0.024,-0.007,-0.004,0.0,0.033856,0.014641,0.001089,0.371,1.257,-0.021,22.17,15.88,26.56,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 06:00:00,0.176,0.016,-0.01,0.013,0.014,-0.005,0.161,-0.018,0.029,0.027,-0.009,0.039,-0.008,-0.004,0.003,0.028561,0.015376,0.003721,0.656,1.421,-0.008,22.18,15.93,26.5,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 06:30:00,0.197,0.014,-0.012,0.007,0.004,0.037,0.143,-0.016,0.003,0.002,0.016,0.044,-0.003,-0.001,0.004,0.0081,0.003481,0.398161,1.029,1.252,-0.025,22.39,16.15,25.53,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 07:00:00,0.278,0.045,-0.032,0.012,0.008,-0.012,0.287,-0.024,0.006,0.007,-0.01,0.067,-0.004,-0.001,0.01,0.007744,0.005041,0.0144,1.2,1.284,-0.03,22.68,16.45,24.43,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 07:30:00,0.374,-0.027,-0.02,0.008,-0.001,-0.02,0.455,-0.03,-0.003,-0.003,0.005,0.097,-0.003,0.003,0.012,0.004225,0.003721,0.015625,1.655,0.69,-0.014,23.05,16.84,24.82,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 08:00:00,0.436,0.006,-0.026,-0.001,-0.018,-0.024,0.582,-0.035,-0.007,-0.011,-0.014,0.109,0.007,0.012,0.024,0.005625,0.009409,0.038025,1.63,0.242,0.029,23.59,17.45,25.33,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 08:30:00,0.777,-0.146,-0.03,-0.017,-0.033,0.011,0.813,-0.023,0.005,0.006,-0.18,0.161,0.011,0.014,0.047,0.007744,0.011881,0.380689,2.276,-0.271,0.014,23.92,17.82,25.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2024-09-23 09:00:00,0.827,-0.049,-0.068,-0.025,-0.024,-0.065,0.972,0.029,0.012,0.011,0.016,0.205,0.012,0.012,0.035,0.008281,0.009801,0.050625,3.071,-1.219,0.034,23.96,17.91,25.69,0.0,0.0,0.0,,,,0.0,,,,0.0,,
